(10284)南京大学,统考,(004)马克思主义学院,(030506)中国近现代史基本问题研究,(04)现代台湾问题研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(672)中国现代史,(932)中国近代史,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030506041
(10284)南京大学,统考,(004)马克思主义学院,(030506)中国近现代史基本问题研究,(03)革命根据地与乡村治理研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(672)中国现代史,(932)中国近代史,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030506031
(10284)南京大学,统考,(004)马克思主义学院,(030506)中国近现代史基本问题研究,(02)中国近现代政治思想史,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(672)中国现代史,(932)中国近代史,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030506021
(10284)南京大学,统考,(004)马克思主义学院,(030506)中国近现代史基本问题研究,(01)政党与中国政治发展研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(672)中国现代史,(932)中国近代史,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030506011
(10284)南京大学,统考,(095)国际关系学院,(030206)国际政治,(07)中国对外关系,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421095030206071
(10284)南京大学,统考,(095)国际关系学院,(030206)国际政治,(06)亚太研究,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421095030206061
(10284)南京大学,统考,(095)国际关系学院,(030206)国际政治,(05)欧盟研究,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421095030206051
(10284)南京大学,统考,(095)国际关系学院,(030207)国际关系,(01)国际关系理论,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421095030207011
(10284)南京大学,统考,(095)国际关系学院,(030206)国际政治,(04)日本政治与外交,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421095030206041
(10284)南京大学,统考,(002)商学院,(020106)人口、资源与环境经济学,(03)资源与环境经济学,全日制,,专业：1(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020106031
(10284)南京大学,统考,(095)国际关系学院,(030206)国际政治,(03)俄罗斯政治与外交,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421095030206031
(10284)南京大学,统考,(095)国际关系学院,(030206)国际政治,(02)美国政治与外交,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421095030206021
(10284)南京大学,统考,(095)国际关系学院,(030206)国际政治,(01)世界政治理论,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421095030206011
(10284)南京大学,统考,(018)中美文化研究中心,(030207)国际关系,(05)能源、资源与环境,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(809)环境规划与管理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421018030207051
(10284)南京大学,统考,(018)中美文化研究中心,(030207)国际关系,(04)美国研究,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421018030207041
(10284)南京大学,统考,(027)地理与海洋科学学院,(020202)区域经济学,(02)经济地理研究,全日制,,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421027020202021
(10284)南京大学,统考,(100)苏州校区,(020201)国民经济学,(01)数字经济与数字金融,全日制,,专业：15(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421100020201011
(10284)南京大学,统考,(021)数学系,(025200)(专业学位)应用统计,(01)应用统计硕士,全日制,,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421021025200011
(10284)南京大学,统考,(002)商学院,(020209)数量经济学,(03)企业数量经济分析与应用,全日制,,专业：3(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020209031
